iter	Passed	Remaining
763	49446	144715
764	49500	144618
765	49549	144508
766	49606	144420
767	49669	144352
768	49720	144246
769	49790	144199
770	49849	144118
771	49894	143996
772	49960	143934
773	50020	143856
774	50096	143824
775	50157	143750
776	50218	143675
777	50289	143627
778	50335	143512
779	50386	143406
780	50438	143306
781	50505	143250
782	50571	143189
783	50623	143088
784	50686	143019
785	50746	142941
786	50794	142831
787	50862	142776
788	50901	142641
789	50949	142528
790	50999	142424
791	51071	142382
792	51123	142282
793	51178	142190
794	51221	142066
795	51281	141990
796	51351	141941
797	51413	141870
798	51468	141778
799	51525	141694
800	51575	141590
801	51616	141462
802	51663	141351
803	51721	141270
804	51806	141260
805	51861	141172
806	51930	141119
807	51981	141019
808	52031	140915
809	52102	140869
810	52177	140833
811	52239	140763
812	52300	140689
813	52359	140612
814	52404	140496
815	52473	140443
816	52520	140332
817	52571	140234
818	52634	140164
819	52698	140101
820	52761	140033
821	52817	139947
822	52881	139882
823	52941	139806
824	52993	139710
825	53071	139682
826	53140	139630
827	53183	139510
828	53265	139491
829	53310	139376
830	53366	139293
831	53427	139219
832	53502	139183
833	53558	139098
834	53612	139006
835	53670	138926
836	53739	138876
837	53801	138804
838	53868	138749
839	53912	138631
840	53983	138584
841	54044	138511
842	54099	138424
843	54144	138313
844	54202	138232
845	54272	138182
846	54341	138131
847	54394	138039
848	54450	137954
849	54532	137935
850	54594	137866
851	54653	137787
852	54710	137705
853	54754	137591
854	54817	137524
855	54859	137405
856	54940	137384
857	54998	137303
858	55045	137197
859	55091	137087
860	55137	136979
861	55211	136939
862	55257	136830
863	55342	136818
864	55395	136727
865	55439	136614
866	55487	136510
867	55545	136431
868	55608	136365
869	55677	136315
870	55735	136234
871	55807	136191
872	55855	136088
873	55922	136031
874	55987	135969
875	56030	135853
876	56096	135796
877	56157	135725
878	56219	135656
879	56286	135600
880	56330	135487
881	56383	135398
882	56443	135322
883	56492	135224
884	56556	135159
885	56633	135127
886	56685	135036
887	56747	134966
888	56797	134869
889	56845	134768
890	56901	134686
891	56959	134608
892	57036	134575
893	57112	134540
894	57170	134462
895	57241	134414
896	57304	134349
897	57376	134304
898	57442	134245
899	57496	134159
900	57571	134120
901	57626	134034
902	57675	133938
903	57730	133852
904	57778	133753
905	57844	133693
906	57892	133594
907	57954	133524
908	58016	133457
909	58072	133375
910	58146	133334
911	58202	133253
912	58253	133159
913	58325	133115
914	58392	133058
915	58450	132982
916	58524	132940
917	58592	132886
918	58648	132805
919	58724	132768
920	58790	132709
921	58847	132630
922	58896	132533
923	58948	132442
924	58994	132338
925	59049	132254
926	59097	132156
927	59178	132130
928	59237	132057
929	59295	131981
930	59379	131961
931	59426	131860
932	59486	131788
933	59545	131713
934	59606	131645
935	59661	131560
936	59707	131458
937	59766	131385
938	59821	131302
939	59912	131296
940	59967	131213
941	60051	131195
942	60109	131119
943	60157	131021
944	60220	130955
945	60297	130920
946	60346	130825
947	60415	130772
948	60479	130708
949	60538	130635
950	60611	130592
951	60665	130507
952	60733	130452
953	60790	130374
954	60849	130300
955	60920	130252
956	60986	130194
957	61032	130091
958	61082	129998
959	61134	129910
960	61195	129840
961	61248	129755
962	61299	129664
963	61350	129574
964	61426	129536
965	61494	129482
966	61551	129405
967	61595	129299
968	61639	129194
969	61703	129132
970	61770	129076
971	61841	129026
972	61888	128929
973	61948	128858
974	61988	128745
975	62036	128650
976	62092	128570
977	62149	128492
978	62208	128421
979	62263	128338
980	62318	128257
981	62383	128197
982	62451	128142
983	62492	128034
984	62557	127973
985	62640	127948
986	62698	127874
987	62773	127834
988	62828	127753
989	62875	127655
990	62930	127575
991	62973	127469
992	63026	127385
993	63089	127322
994	63133	127219
995	63178	127117
996	63221	127014
997	63284	126950
998	63361	126912
