iter	Passed	Remaining
629	42056	158211
630	42106	158081
631	42179	158041
632	42245	157969
633	42326	157957
634	42378	157833
635	42449	157785
636	42524	157746
637	42582	157648
638	42655	157605
639	42717	157521
640	42783	157451
641	42844	157364
642	42913	157305
643	42973	157212
644	43037	157137
645	43099	157053
646	43153	156940
647	43232	156919
648	43297	156844
649	43357	156753
650	43426	156695
651	43500	156654
652	43558	156556
653	43635	156528
654	43709	156486
655	43759	156361
656	43815	156255
657	43890	156217
658	43934	156071
659	43989	155962
660	44047	155867
661	44106	155772
662	44165	155679
663	44234	155620
664	44276	155467
665	44333	155367
666	44383	155244
667	44432	155113
668	44490	155016
669	44548	154921
670	44626	154894
671	44685	154804
672	44751	154736
673	44793	154584
674	44848	154477
675	44908	154388
676	44957	154263
677	45010	154152
678	45064	154043
679	45100	153873
680	45143	153726
681	45202	153636
682	45267	153566
683	45315	153435
684	45379	153362
685	45423	153219
686	45477	153115
687	45545	153052
688	45609	152978
689	45670	152898
690	45729	152805
691	45784	152704
692	45849	152632
693	45896	152502
694	45955	152412
695	46017	152333
696	46080	152256
697	46126	152126
698	46187	152041
699	46261	152002
700	46330	151946
701	46374	151805
702	46425	151691
703	46486	151609
704	46549	151532
705	46631	151518
706	46673	151374
707	46737	151303
708	46789	151190
709	46829	151040
710	46893	150968
711	46965	150922
712	47028	150847
713	47092	150773
714	47163	150724
715	47214	150612
716	47291	150579
717	47366	150543
718	47432	150477
719	47520	150480
720	47575	150379
721	47653	150352
722	47719	150285
723	47786	150222
724	47835	150104
725	47887	149995
726	47949	149914
727	48036	149914
728	48094	149826
729	48182	149826
730	48241	149739
731	48303	149661
732	48347	149528
733	48395	149406
734	48443	149284
735	48489	149159
736	48566	149127
737	48634	149065
738	48681	148943
739	48749	148882
740	48811	148805
741	48869	148716
742	48931	148638
743	48982	148526
744	49042	148444
745	49128	148439
746	49184	148344
747	49231	148222
748	49288	148130
749	49334	148004
750	49392	147915
751	49467	147875
752	49530	147800
753	49601	147750
754	49650	147636
755	49700	147523
756	49761	147444
757	49805	147313
758	49858	147209
759	49915	147118
760	49967	147014
761	50022	146917
762	50075	146815
763	50121	146692
764	50166	146566
765	50222	146470
766	50278	146376
767	50322	146250
768	50388	146186
769	50443	146090
770	50501	146003
771	50559	145914
772	50640	145894
773	50716	145858
774	50773	145769
775	50842	145714
776	50919	145680
777	50979	145598
778	51036	145510
779	51113	145475
780	51166	145374
781	51247	145355
782	51308	145275
783	51379	145226
784	51444	145157
785	51490	145037
786	51548	144951
787	51601	144850
788	51683	144831
789	51749	144768
790	51821	144719
791	51893	144672
792	51939	144552
793	52000	144475
794	52062	144399
795	52126	144328
796	52205	144301
797	52250	144180
798	52325	144141
799	52395	144087
800	52459	144017
801	52518	143935
802	52567	143824
803	52642	143785
804	52700	143697
805	52745	143577
806	52809	143507
807	52866	143419
808	52929	143347
809	52991	143274
810	53043	143170
811	53090	143057
812	53149	142973
813	53229	142947
814	53285	142857
815	53337	142757
816	53415	142724
817	53467	142622
818	53547	142595
819	53608	142518
820	53656	142409
821	53725	142353
822	53774	142243
823	53825	142141
824	53888	142070
825	53977	142065
826	54035	141983
827	54086	141878
828	54151	141813
829	54195	141692
830	54258	141620
831	54306	141511
832	54358	141410
833	54415	141324
834	54495	141297
835	54565	141243
836	54629	141174
837	54685	141086
838	54747	141011
839	54800	140916
840	54883	140895
841	54932	140788
842	55004	140742
843	55084	140713
844	55122	140579
845	55169	140467
846	55227	140383
847	55276	140278
848	55338	140203
849	55406	140146
850	55475	140089
851	55541	140027
852	55584	139906
853	55673	139899
854	55756	139881
855	55811	139790
856	55887	139750
857	55938	139651
858	55986	139542
859	56030	139423
860	56080	139320
861	56140	139244
862	56183	139125
863	56243	139045
864	56297	138952
865	56357	138876
866	56415	138792
867	56473	138710
868	56530	138627
869	56593	138555
870	56643	138455
871	56698	138365
872	56747	138260
873	56802	138172
874	56869	138112
875	56917	138005
876	56998	137978
877	57076	137944
878	57130	137854
879	57205	137812
880	57259	137722
881	57314	137633
882	57367	137538
883	57440	137492
884	57504	137425
885	57546	137306
886	57614	137247
887	57664	137147
888	57713	137044
889	57756	136927
890	57821	136862
891	57865	136748
892	57920	136661
893	57975	136573
894	58035	136497
895	58095	136420
896	58138	136305
897	58202	136236
898	58265	136169
899	58328	136099
900	58382	136010
901	58430	135905
902	58484	135816
903	58551	135757
904	58626	135714
905	58690	135648
906	58738	135545
907	58794	135459
908	58838	135347
909	58886	135244
910	58950	135178
911	59005	135090
912	59077	135043
913	59153	135005
914	59225	134956
915	59270	134846
916	59333	134777
917	59406	134731
918	59482	134692
919	59534	134599
920	59590	134516
921	59650	134441
922	59692	134323
923	59745	134232
924	59800	134147
925	59873	134100
926	59937	134035
927	60002	133971
928	60058	133886
929	60104	133780
930	60169	133716
931	60214	133609
932	60279	133545
933	60337	133466
934	60384	133362
935	60439	133277
936	60510	133227
937	60591	133198
938	60656	133135
939	60717	133061
940	60788	133011
941	60864	132970
942	60915	132878
943	60970	132791
944	61014	132682
945	61057	132571
