iter	Passed	Remaining
584	97456	319024
585	97618	318843
586	97809	318754
587	97946	318493
588	98116	318338
589	98264	318111
590	98416	317896
591	98541	317597
592	98704	317417
593	98846	317173
594	99030	317064
595	99156	316767
596	99319	316590
597	99485	316422
598	99669	316313
599	99788	315995
600	99925	315739
601	100093	315578
602	100236	315338
603	100411	315200
604	100589	315069
605	100728	314819
606	100872	314581
607	101015	314345
608	101153	314091
609	101330	313959
610	101475	313727
611	101650	313589
612	101790	313343
613	101929	313092
614	102075	312865
615	102262	312764
616	102431	312607
617	102595	312434
618	102739	312201
619	102882	311966
620	102996	311644
621	103134	311394
622	103284	311179
623	103446	311001
624	103580	310740
625	103740	310557
626	103899	310372
627	104034	310115
628	104180	309890
629	104324	309662
630	104497	309517
631	104631	309259
632	104827	309183
633	104936	308851
634	105066	308579
635	105209	308350
636	105347	308105
637	105486	307862
638	105634	307644
639	105764	307377
640	105890	307097
641	106031	306863
642	106184	306663
643	106373	306567
644	106547	306426
645	106679	306166
646	106832	305968
647	106961	305699
648	107148	305596
649	107340	305506
650	107467	305233
651	107615	305019
652	107792	304888
653	107921	304621
654	108071	304416
655	108204	304161
656	108340	303913
657	108493	303715
658	108637	303492
659	108810	303349
660	109017	303301
661	109164	303087
662	109314	302881
663	109456	302654
664	109598	302424
665	109720	302142
666	109877	301956
667	110031	301763
668	110160	301501
669	110302	301274
670	110431	301011
671	110574	300788
672	110711	300550
673	110868	300365
674	111002	300117
675	111130	299855
676	111291	299681
677	111449	299500
678	111602	299305
679	111786	299192
680	111920	298947
681	112064	298728
682	112231	298571
683	112398	298414
684	112578	298291
685	112743	298128
686	112925	298011
687	113083	297831
688	113270	297724
689	113390	297445
690	113519	297187
691	113675	297001
692	113867	296910
693	114004	296674
694	114162	296494
695	114338	296359
696	114489	296162
697	114629	295935
698	114793	295769
699	114947	295578
700	115107	295405
701	115296	295304
702	115457	295131
703	115605	294926
704	115782	294793
705	115928	294582
706	116114	294474
707	116254	294249
708	116401	294041
709	116545	293825
710	116718	293684
711	116877	293506
712	117046	293355
713	117204	293174
714	117350	292966
715	117493	292748
716	117640	292542
717	117780	292317
718	117891	292024
719	118033	291805
720	118152	291531
721	118309	291349
722	118447	291123
723	118587	290899
724	118745	290721
725	118940	290633
726	119079	290410
727	119220	290191
728	119368	289989
729	119533	289828
730	119693	289654
731	119864	289508
732	119996	289268
733	120137	289049
734	120270	288812
735	120431	288642
736	120561	288397
737	120723	288231
738	120865	288015
739	121011	287811
740	121142	287570
741	121320	287441
742	121495	287304
743	121618	287045
744	121757	286825
745	121888	286583
746	122027	286365
747	122153	286114
748	122286	285880
749	122436	285684
750	122595	285512
751	122767	285368
752	122886	285102
753	123051	284944
754	123239	284838
755	123372	284604
756	123520	284407
757	123656	284180
758	123834	284052
759	123970	283827
760	124105	283600
761	124310	283533
762	124458	283333
763	124639	283213
764	124808	283061
765	124985	282929
766	125124	282713
767	125288	282552
768	125465	282419
769	125612	282221
770	125756	282014
771	125904	281818
772	126102	281733
773	126256	281547
774	126449	281451
775	126603	281267
776	126731	281026
777	126918	280918
778	127134	280871
779	127307	280728
780	127481	280589
781	127600	280330
782	127739	280112
783	127882	279906
784	128039	279730
785	128159	279471
786	128312	279288
787	128436	279038
788	128591	278859
789	128740	278665
790	128893	278480
791	129087	278386
792	129205	278125
793	129337	277897
794	129469	277666
795	129604	277444
796	129731	277205
797	129871	276994
798	130025	276812
799	130203	276682
800	130330	276443
801	130491	276277
802	130663	276134
803	130788	275892
804	130945	275718
805	131131	275604
806	131276	275404
807	131438	275239
808	131563	274998
809	131716	274815
810	131836	274563
811	132016	274438
812	132172	274262
813	132332	274093
814	132540	274026
815	132686	273828
816	132826	273618
817	132955	273388
818	133108	273205
819	133292	273087
820	133423	272860
821	133588	272702
822	133719	272476
823	133874	272297
824	134043	272148
825	134191	271956
826	134366	271820
827	134502	271603
828	134675	271463
829	134813	271252
830	134964	271065
831	135120	270891
832	135254	270671
833	135411	270498
834	135549	270286
835	135704	270111
836	135837	269890
837	135988	269705
838	136133	269508
839	136279	269314
840	136411	269091
841	136564	268912
842	136713	268724
843	136840	268493
844	136996	268317
845	137123	268087
846	137255	267866
847	137415	267700
848	137586	267556
849	137717	267334
850	137875	267164
851	138020	266970
852	138216	266872
853	138360	266676
854	138483	266438
855	138640	266266
856	138798	266098
857	138965	265945
858	139095	265723
859	139228	265504
860	139358	265282
861	139514	265109
862	139708	265009
863	139838	264786
864	139984	264595
865	140146	264433
866	140263	264187
867	140427	264030
868	140570	263832
869	140704	263618
870	140856	263439
871	140989	263224
872	141167	263091
873	141337	262946
874	141506	262797
875	141662	262624
876	141818	262454
877	141987	262304
878	142120	262090
879	142277	261920
880	142431	261743
881	142561	261523
882	142712	261344
883	142848	261135
884	142985	260928
885	143152	260777
886	143313	260614
887	143445	260399
888	143603	260230
889	143781	260098
890	143916	259888
891	144040	259660
892	144192	259482
893	144358	259329
894	144510	259150
895	144671	258987
896	144826	258815
897	144946	258579
898	145127	258453
899	145293	258299
900	145440	258111
901	145599	257946
902	145788	257834
903	145958	257687
904	146094	257481
905	146243	257297
906	146369	257075
907	146491	256844
908	146645	256670
909	146856	256594
910	147042	256476
911	147202	256312
912	147362	256149
913	147497	255941
914	147674	255807
915	147821	255622
916	147938	255383
917	148128	255270
918	148275	255085
919	148423	254900
920	148581	254734
921	148755	254595
922	148918	254436
923	149095	254301
924	149248	254126
925	149425	253990
926	149601	253853
927	149741	253656
928	149870	253440
929	150059	253326
930	150210	253147
931	150361	252969
932	150492	252757
933	150694	252663
934	150862	252513
935	151002	252316
936	151124	252088
937	151260	251886
938	151407	251700
939	151575	251550
940	151718	251358
941	151849	251147
942	152010	250985
943	152151	250791
944	152313	250631
945	152466	250457
946	152626	250295
947	152782	250124
948	152923	249930
949	153089	249777
950	153219	249565
951	153366	249382
952	153542	249244
953	153715	249102
954	153864	248922
955	154004	248727
956	154211	248640
957	154370	248475
958	154533	248317
959	154706	248174
960	154833	247959
961	154972	247762
962	155100	247548
963	155276	247411
964	155410	247206
965	155542	247000
966	155703	246839
967	155849	246654
968	155992	246465
969	156134	246274
970	156287	246099
971	156451	245944
972	156585	245741
973	156725	245547
974	156862	245349
975	157040	245214
976	157174	245011
977	157352	244877
978	157478	244661
979	157609	244455
980	157753	244269
981	157895	244078
982	158055	243917
983	158207	243742
984	158373	243589
985	158540	243438
986	158665	243222
987	158827	243063
988	159013	242941
989	159150	242745
990	159288	242549
991	159433	242365
992	159608	242225
993	159745	242028
994	159928	241901
995	160079	241726
996	160216	241529
997	160356	241337
998	160476	241117
999	160627	240941
1000	160768	240751
1001	160945	240614
1002	161104	240452
1003	161284	240319
1004	161430	240137
1005	161617	240016
1006	161800	239889
1007	161937	239692
1008	162070	239492
1009	162216	239308
1010	162361	239125
1011	162521	238964
1012	162693	238820
1013	162832	238627
1014	162998	238474
1015	163129	238271
1016	163273	238087
1017	163432	237924
1018	163616	237798
1019	163768	237624
1020	163893	237412
1021	164023	237208
1022	164197	237067
1023	164339	236880
1024	164471	236678
1025	164626	236510
1026	164809	236381
1027	164963	236211
1028	165135	236068
1029	165306	235922
1030	165457	235748
1031	165623	235596
1032	165812	235476
1033	165962	235300
1034	166150	235179
1035	166335	235053
1036	166476	234865
1037	166641	234710
1038	166767	234501
1039	166902	234305
1040	167049	234126
1041	167195	233945
1042	167371	233806
1043	167553	233675
1044	167685	233475
1045	167872	233352
1046	168031	233189
1047	168180	233013
1048	168345	232858
1049	168504	232696
1050	168670	232543
1051	168850	232410
1052	169022	232265
1053	169141	232048
1054	169309	231897
1055	169492	231768
1056	169633	231580
1057	169765	231381
1058	169902	231189
1059	170041	230999
1060	170231	230880
1061	170370	230689
1062	170516	230509
1063	170677	230350
1064	170812	230155
1065	170945	229959
1066	171115	229811
1067	171269	229641
1068	171434	229488
1069	171566	229289
1070	171728	229132
1071	171887	228969
1072	172035	228793
1073	172156	228580
1074	172317	228420
1075	172457	228234
1076	172601	228052
1077	172745	227870
1078	172902	227705
1079	173054	227534
1080	173179	227328
1081	173353	227185
1082	173542	227063
1083	173662	226850
1084	173837	226709
1085	173998	226550
1086	174132	226356
1087	174295	226199
1088	174481	226073
1089	174650	225924
1090	174797	225746
1091	174964	225595
1092	175105	225410
1093	175249	225229
1094	175381	225033
1095	175557	224892
1096	175703	224715
1097	175863	224553
1098	176056	224435
1099	176205	224261
1100	176341	224071
1101	176499	223908
1102	176638	223721
1103	176802	223566
1104	176952	223392
1105	177103	223220
1106	177277	223077
1107	177460	222946
1108	177596	222756
1109	177747	222584
1110	177918	222438
1111	178074	222272
1112	178200	222070
1113	178377	221931
1114	178561	221800
1115	178748	221673
1116	178919	221527
1117	179080	221367
1118	179226	221190
1119	179434	221089
1120	179582	220914
1121	179748	220760
1122	179929	220625
1123	180064	220435
1124	180217	220265
1125	180369	220095
1126	180503	219903
1127	180656	219735
1128	180787	219538
1129	180947	219378
1130	181118	219232
1131	181255	219044
1132	181392	218855
1133	181521	218657
1134	181655	218466
1135	181822	218314
1136	182015	218193
1137	182164	218021
1138	182322	217858
1139	182494	217712
1140	182630	217524
1141	182797	217372
1142	182980	217239
1143	183125	217061
1144	183282	216898
1145	183413	216703
1146	183583	216554
1147	183715	216362
1148	183881	216208
1149	184023	216027
1150	184173	215856
1151	184333	215696
1152	184501	215544
1153	184652	215374
1154	184778	215174
1155	184919	214993
1156	185041	214789
1157	185193	214619
1158	185347	214453
1159	185522	214310
1160	185646	214109
1161	185801	213944
1162	185955	213777
1163	186131	213635
1164	186300	213486
1165	186467	213334
1166	186639	213188
1167	186793	213021
1168	186962	212871
1169	187097	212683
1170	187253	212518
1171	187408	212354
1172	187591	212220
1173	187751	212060
1174	187883	211868
1175	188097	211769
1176	188238	211587
1177	188372	211399
1178	188541	211249
1179	188692	211079
1180	188819	210882
1181	188971	210714
1182	189147	210572
1183	189336	210444
1184	189492	210280
1185	189664	210134
1186	189818	209967
1187	189942	209768
1188	190099	209605
1189	190252	209437
1190	190441	209310
1191	190582	209129
1192	190713	208937
1193	190862	208766
1194	191041	208626
1195	191218	208485
1196	191383	208331
1197	191518	208144
1198	191648	207952
1199	191839	207825
1200	191982	207647
1201	192139	207485
1202	192344	207374
1203	192467	207174
1204	192644	207033
1205	192775	206842
1206	192942	206690
1207	193087	206513
1208	193252	206359
1209	193398	206184
1210	193539	206005
1211	193675	205819
1212	193841	205666
1213	194013	205520
1214	194155	205341
1215	194325	205192
1216	194465	205011
1217	194628	204854
1218	194762	204668
1219	194913	204499
1220	195086	204353
1221	195209	204155
1222	195374	204000
1223	195529	203836
1224	195686	203673
1225	195854	203522
1226	196016	203365
1227	196136	203164
1228	196299	203007
1229	196483	202873
1230	196634	202704
1231	196777	202527
1232	196936	202367
1233	197091	202202
1234	197219	202010
1235	197354	201825
1236	197531	201683
1237	197683	201515
1238	197869	201382
1239	198013	201207
1240	198176	201050
1241	198302	200856
1242	198481	200717
1243	198603	200519
1244	198756	200352
1245	198952	200230
1246	199113	200071
1247	199296	199935
1248	199438	199757
1249	199578	199578
1250	199719	199399
1251	199868	199230
1252	199991	199034
1253	200168	198891
1254	200354	198757
1255	200496	198581
1256	200633	198398
1257	200813	198259
1258	200992	198119
1259	201122	197930
1260	201265	197754
1261	201426	197595
1262	201584	197434
1263	201725	197256
1264	201926	197137
1265	202088	196980
1266	202237	196810
1267	202378	196632
1268	202520	196456
1269	202657	196274
1270	202813	196111
1271	202983	195961
1272	203160	195819
1273	203313	195652
1274	203460	195481
1275	203575	195279
1276	203746	195131
1277	203880	194946
1278	204040	194787
1279	204184	194613
1280	204328	194438
1281	204527	194317
1282	204705	194175
1283	204843	193994
1284	205026	193857
1285	205196	193708
1286	205341	193534
1287	205495	193369
1288	205651	193206
1289	205786	193024
1290	205930	192850
1291	206107	192706
1292	206228	192511
1293	206370	192336
1294	206502	192151
1295	206675	192004
1296	206864	191872
1297	206999	191689
1298	207149	191521
1299	207295	191349
1300	207446	191182
1301	207592	191010
1302	207747	190846
1303	207960	190736
1304	208158	190612
1305	208304	190441
1306	208478	190294
1307	208633	190130
1308	208823	189998
1309	209028	189881
1310	209200	189732
1311	209385	189596
1312	209571	189460
1313	209699	189272
1314	209849	189104
1315	210006	188942
1316	210164	188780
1317	210357	188651
1318	210536	188508
1319	210674	188329
1320	210850	188185
1321	210986	188004
1322	211173	187869
1323	211300	187680
1324	211479	187538
1325	211626	187367
1326	211748	187174
